DATAFLOW,LAST UPDATE,freq,unit,indic_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2006,2472.33,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2007,2308.79,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2008,2573.91,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2009,2559.85,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2010,3090.78,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2011,2289.40,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2012,2627.91,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2013,2862.65,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2014,2139.09,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2015,2474.72,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2016,2551.93,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2017,2430.85,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2018,2422.40,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2019,2377.56,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2020,2219.16,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2021,2629.54,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE213,2022,2271.31,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1979,3170.70,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1980,3088.73,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1981,2929.36,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1982,2735.26,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1983,2835.64,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1984,2972.53,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1985,3218.41,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1986,3118.97,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1987,3162.46,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1988,2602.83,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1989,2450.53,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1990,2447.74,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1991,2849.70,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1992,2600.37,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1993,2653.49,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1994,2414.58,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1995,2528.44,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1996,3114.19,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1997,2576.31,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1998,2583.19,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,1999,2480.45,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2000,2380.24,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2001,2591.39,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2002,2411.59,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2003,2594.14,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2004,2590.65,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2005,2488.83,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2006,2439.57,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2007,2311.82,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2008,2560.99,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2009,2528.37,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2010,3070.86,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2011,2298.48,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2012,2615.98,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2013,2853.78,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2014,2146.94,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2015,2514.29,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2016,2570.03,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2017,2446.81,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2018,2415.93,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2019,2415.34,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2020,2225.53,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2021,2634.26,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE221,2022,2258.30,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1979,3227.12,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1980,3128.54,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1981,2986.56,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1982,2794.08,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1983,2883.98,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1984,3019.56,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1985,3266.95,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1986,3164.02,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1987,3214.99,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1988,2659.86,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1989,2442.56,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1990,2438.38,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1991,2841.90,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1992,2605.27,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1993,2676.50,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1994,2400.72,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1995,2563.88,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1996,3139.86,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1997,2591.99,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1998,2571.28,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,1999,2479.90,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2000,2380.69,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2001,2581.00,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2002,2417.69,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2003,2582.89,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2004,2653.50,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2005,2540.79,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2006,2473.57,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2007,2340.18,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2008,2599.64,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2009,2580.33,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2010,3120.15,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2011,2333.24,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2012,2657.03,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2013,2873.29,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2014,2151.65,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2015,2525.08,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2016,2582.25,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2017,2472.99,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2018,2445.16,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2019,2434.31,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2020,2260.23,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2021,2659.89,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE222,2022,2301.14,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1979,3212.23,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1980,3169.45,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1981,2972.15,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1982,2764.96,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1983,2900.38,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1984,3035.36,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1985,3291.63,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1986,3170.66,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1987,3219.10,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1988,2629.03,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1989,2438.71,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1990,2458.22,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1991,2846.03,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1992,2663.43,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1993,2732.06,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1994,2478.44,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1995,2598.57,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1996,3193.36,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1997,2640.18,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1998,2651.57,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,1999,2530.79,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2000,2426.90,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2001,2656.18,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2002,2468.00,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2003,2661.59,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2004,2669.23,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2005,2550.01,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2006,2483.14,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2007,2333.03,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2008,2598.75,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2009,2600.61,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2010,3137.62,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2011,2336.07,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2012,2676.81,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2013,2910.90,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2014,2179.04,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2015,2535.84,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2016,2597.30,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2017,2476.72,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2018,2430.59,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2019,2434.96,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2020,2240.15,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2021,2655.72,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE223,2022,2276.14,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1979,3046.88,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1980,2951.58,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1981,2803.60,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1982,2662.38,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1983,2715.90,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1984,2824.86,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1985,3057.64,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1986,2962.40,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1987,2987.66,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1988,2493.32,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1989,2459.29,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1990,2438.39,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1991,2861.14,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1992,2769.86,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1993,2652.64,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1994,2330.61,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1995,2602.64,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1996,3126.96,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1997,2612.94,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1998,2513.37,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,1999,2416.14,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2000,2378.31,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2001,2519.08,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2002,2357.88,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2003,2541.12,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2004,2610.25,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2005,2527.61,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2006,2446.80,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2007,2284.37,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2008,2542.16,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2009,2523.51,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2010,3036.80,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2011,2209.81,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2012,2568.21,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2013,2851.30,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2014,2110.00,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2015,2485.21,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2016,2546.47,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2017,2459.18,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2018,2408.29,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2019,2389.10,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2020,2195.60,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2021,2604.63,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE231,2022,2226.11,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1979,3074.91,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1980,2976.22,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1981,2818.79,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1982,2674.65,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1983,2737.07,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1984,2866.58,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1985,3107.45,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1986,3044.08,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1987,3050.60,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1988,2532.64,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1989,2498.78,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1990,2477.55,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1991,2897.87,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1992,2565.47,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1993,2630.40,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1994,2394.52,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1995,2496.56,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1996,3027.60,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1997,2527.62,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1998,2362.98,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,1999,2268.21,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2000,2215.21,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2001,2374.63,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2002,2221.65,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2003,2413.44,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2004,2501.10,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2005,2404.28,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2006,2367.02,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2007,2168.87,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2008,2444.07,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2009,2428.37,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2010,2959.51,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2011,2140.11,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2012,2496.92,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2013,2769.50,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2014,2012.94,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2015,2361.08,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2016,2446.43,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2017,2325.43,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2018,2328.78,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2019,2336.16,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2020,2145.11,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2021,2544.05,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE232,2022,2180.82,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE233,1979,3079.58,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE233,1980,2961.20,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE233,1981,2794.69,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE233,1982,2684.70,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE233,1983,2750.42,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE233,1984,2872.75,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,BE233,1985,3127.78,
