DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2002,4.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2003,2.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2004,0.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2005,-1.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2006,-0.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2007,-1.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2008,-0.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2009,-1.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2010,2.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2011,5.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2012,2.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2013,0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2014,5.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2015,18.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2016,3.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2017,-0.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2018,1.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2019,7.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA54,2020,-2.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2000,-3.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2001,0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2002,1.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2003,0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2004,-1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2005,-1.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2006,-1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2007,-4.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2008,-4.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2009,-2.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2010,0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2011,1.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2012,3.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2013,5.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2014,7.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2015,13.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2016,10.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2017,2.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2018,4.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2019,5.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA55,2020,8.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2000,1.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2001,1.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2002,-0.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2003,-2.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2004,0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2005,-1.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2006,-1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2007,-1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2008,-2.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2009,-1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2010,-1.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2011,0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2012,2.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2013,1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2014,5.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2015,15.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2016,3.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2017,2.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2018,3.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2019,4.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA56,2020,2.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2000,-4.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2001,-0.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2002,-1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2003,-4.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2004,-4.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2005,-0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2006,-4.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2007,-3.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2008,-4.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2009,-4.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2010,-5.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2011,-3.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2012,-1.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2013,-2.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2014,1.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2015,13.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2016,-2.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2017,1.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2018,0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2019,1.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA57,2020,0.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2000,-4.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2001,0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2002,-0.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2003,-3.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2004,-3.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2005,-3.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2006,-6.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2007,-5.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2008,-6.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2009,-5.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2010,-4.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2011,-2.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2012,-3.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2013,-4.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2014,-2.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2015,9.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2016,-0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2017,-0.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2018,0.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2019,-0.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA58,2020,0.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2000,0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2001,2.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2002,1.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2003,0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2004,-0.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2005,-2.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2006,-2.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2007,-1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2008,-2.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2009,-4.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2010,-3.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2011,-1.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2012,-2.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2013,-1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2014,0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2015,13.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2016,-7.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2017,-0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2018,2.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2019,-4.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA59,2020,-1.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2000,-2.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2001,-0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2002,0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2003,-1.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2004,-3.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2005,-2.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2006,-3.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2007,-2.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2008,-4.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2009,-3.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2010,-3.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2011,-0.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2012,1.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2013,1.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2014,6.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2015,20.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2016,-7.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2017,2.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2018,2.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2019,-2.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5A,2020,-1.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2000,1.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2001,5.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2002,4.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2003,1.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2004,1.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2005,1.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2006,-1.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2007,-0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2008,-0.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2009,-0.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2010,0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2011,1.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2012,1.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2013,0.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2014,8.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2015,24.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2016,-1.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2017,2.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2018,3.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2019,2.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5B,2020,0.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2000,4.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2001,-2.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2002,0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2003,-4.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2004,-0.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2005,-3.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2006,-2.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2007,-2.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2008,-2.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2009,-2.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2010,-1.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2011,-1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2012,-0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2013,1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2014,4.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2015,15.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2016,-1.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2017,3.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2018,6.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2019,4.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEA5C,2020,1.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2000,0.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2001,1.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2002,4.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2003,0.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2004,-1.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2005,-2.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2006,-1.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2007,4.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2008,4.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2009,4.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2010,3.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2011,4.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2012,19.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2013,10.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2014,9.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2015,12.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2016,10.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2017,3.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2018,4.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2019,1.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB11,2020,-3.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2000,5.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2001,7.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2002,7.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2003,5.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2004,4.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2005,0.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2006,-2.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2007,0.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2008,-0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2009,1.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2010,0.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2011,2.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2012,4.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2013,6.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2014,8.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2015,14.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2016,9.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2017,7.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2018,10.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2019,6.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB12,2020,6.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB13,2000,0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB13,2001,4.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB13,2002,0.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,DEB13,2003,2.0,
