DATAFLOW,LAST UPDATE,freq,unit,c_birth,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2001,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2002,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2003,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2004,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2005,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2006,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2007,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2008,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2009,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2010,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2011,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2012,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2013,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2014,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2015,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2016,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2017,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2018,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2019,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2020,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2021,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,AT34,2022,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,1999,14.3,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2000,9.5,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2001,10.9,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2002,11.3,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2003,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2004,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2005,10.3,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2006,11.3,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2007,9.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2008,7.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2009,8.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2010,10.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2011,11.5,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2012,14.2,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2013,14.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2014,12.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2015,11.0,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2016,10.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2017,10.1,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2018,7.6,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2019,6.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2020,7.0,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2021,6.8,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE10,2022,5.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,1999,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2000,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2001,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2002,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2003,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2004,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2005,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2006,9.3,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2007,8.5,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2008,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2009,9.0,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2010,8.3,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2011,9.7,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2012,11.9,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2013,8.1,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2014,9.0,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2015,10.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2016,7.2,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2017,11.3,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2018,7.6,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2019,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2020,6.1,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2021,8.2,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE21,2022,5.2,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,1999,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2000,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2001,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2002,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2003,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2004,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2005,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2006,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2007,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2008,6.5,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2009,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2010,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2011,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2012,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2013,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2014,8.9,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2015,10.2,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2016,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2017,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2018,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2019,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2020,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2021,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE22,2022,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,1999,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2000,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2001,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2002,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2003,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2004,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2005,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2006,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2007,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2008,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2009,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2010,16.3,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2011,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2012,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2013,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2014,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2015,12.3,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2016,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2017,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2018,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2019,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2020,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2021,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE23,2022,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,1999,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2000,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2001,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2002,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2003,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2004,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2005,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2006,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2007,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2008,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2009,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2010,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2011,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2012,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2013,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2014,7.7,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2015,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2016,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2017,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2018,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2019,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2020,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2021,4.9,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE24,2022,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,1999,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2000,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2001,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2002,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2003,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2004,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2005,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2006,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2007,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2008,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2009,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2010,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2011,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2012,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2013,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2014,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2015,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2016,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2017,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2018,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2019,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2020,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2021,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE25,2022,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,1999,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2000,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2001,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2002,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2003,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2004,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2005,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2006,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2007,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2008,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2009,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2010,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2011,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2012,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2013,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2014,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2015,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2016,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2017,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2018,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2019,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2020,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2021,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE31,2022,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE32,1999,21.5,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE32,2000,13.9,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,EU27_2020_FOR,T,Y15-64,BE32,2001,12.6,bu
