DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,1995,59.9,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,1996,60.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,1997,59.9,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,1998,59.9,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,1999,59.9,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2000,59.9,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2001,59.8,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2002,59.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2003,59.6,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2004,59.6,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2005,59.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2006,59.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2007,59.8,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2008,59.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2009,59.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2010,59.5,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2011,59.4,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2012,59.4,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2013,59.4,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2014,59.5,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2015,59.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2016,59.9,b
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2017,59.9,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2018,59.9,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2019,59.9,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2020,59.9,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2021,60.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT21,2022,60.1,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,1990,72.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,1991,72.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,1992,72.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,1993,72.9,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,1994,73.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,1995,73.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,1996,72.9,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,1997,72.9,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,1998,72.8,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,1999,72.8,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2000,72.8,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2001,73.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2002,73.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2003,73.3,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2004,73.5,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2005,73.8,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2006,74.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2007,74.1,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2008,74.1,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2009,74.1,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2010,74.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2011,74.3,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2012,74.4,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2013,74.6,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2014,75.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2015,75.5,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2016,76.0,b
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2017,76.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2018,76.4,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2019,76.6,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2020,76.6,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2021,76.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT22,2022,76.9,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT31,1990,111.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT31,1991,112.6,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT31,1992,114.1,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT31,1993,115.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT31,1994,115.8,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT31,1995,116.1,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT31,1996,116.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT31,1997,116.3,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT31,1998,116.5,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT31,1999,116.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT31,2000,117.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT31,2001,117.3,
