"","code","date","Euro_super_95","Diesel","country_name","country_name_pl"
"451","AT",2013-12-16,1.353,1.347,"Austria","Austria"
"452","AT",2013-12-09,1.362,1.356,"Austria","Austria"
"453","AT",2013-12-02,1.349,1.345,"Austria","Austria"
"454","AT",2013-11-25,1.355,1.347,"Austria","Austria"
"455","AT",2013-11-18,1.345,1.339,"Austria","Austria"
"456","AT",2013-11-11,1.329,1.326,"Austria","Austria"
"457","AT",2013-11-04,1.333,1.329,"Austria","Austria"
"458","AT",2013-10-28,1.338,1.334,"Austria","Austria"
"459","AT",2013-10-21,1.362,1.352,"Austria","Austria"
"460","AT",2013-10-14,1.372,1.363,"Austria","Austria"
"461","AT",2013-10-07,1.355,1.35,"Austria","Austria"
"462","AT",2013-09-30,1.375,1.364,"Austria","Austria"
"463","AT",2013-09-23,1.387,1.374,"Austria","Austria"
"464","AT",2013-09-16,1.398,1.379,"Austria","Austria"
"465","AT",2013-09-09,1.432,1.386,"Austria","Austria"
"466","AT",2013-09-02,1.441,1.383,"Austria","Austria"
"467","AT",2013-08-26,1.415,1.363,"Austria","Austria"
"468","AT",2013-08-19,1.418,1.362,"Austria","Austria"
"469","AT",2013-08-12,1.408,1.347,"Austria","Austria"
"470","AT",2013-08-05,1.416,1.354,"Austria","Austria"
"471","AT",2013-07-29,1.419,1.354,"Austria","Austria"
"472","AT",2013-07-22,1.429,1.364,"Austria","Austria"
"473","AT",2013-07-15,1.427,1.368,"Austria","Austria"
"474","AT",2013-07-08,1.398,1.349,"Austria","Austria"
"475","AT",2013-07-01,1.395,1.341,"Austria","Austria"
"476","BE",2023-01-16,1.661,1.715,"Belgium","Belgia"
"477","BE",2023-01-09,1.692,1.727,"Belgium","Belgia"
"478","BE",2023-01-02,1.687,1.757,"Belgium","Belgia"
"479","BE",2022-12-26,1.634,1.737,"Belgium","Belgia"
"480","BE",2022-12-19,1.621,1.723,"Belgium","Belgia"
"481","BE",2022-12-12,1.687,1.743,"Belgium","Belgia"
"482","BE",2022-12-05,1.712,1.79,"Belgium","Belgia"
"483","BE",2022-11-28,1.754,1.813,"Belgium","Belgia"
"484","BE",2022-11-21,1.833,1.88,"Belgium","Belgia"
"485","BE",2022-11-14,1.921,2.003,"Belgium","Belgia"
"486","BE",2022-11-07,1.837,2.034,"Belgium","Belgia"
"487","BE",2022-10-31,1.831,2.123,"Belgium","Belgia"
"488","BE",2022-10-24,1.837,2.149,"Belgium","Belgia"
"489","BE",2022-10-17,1.807,2.145,"Belgium","Belgia"
"490","BE",2022-10-10,1.75,1.975,"Belgium","Belgia"
"491","BE",2022-10-03,1.691,1.907,"Belgium","Belgia"
"492","BE",2022-09-26,1.689,1.885,"Belgium","Belgia"
"493","BE",2022-09-19,1.675,1.934,"Belgium","Belgia"
"494","BE",2022-09-12,1.655,1.991,"Belgium","Belgia"
"495","BE",2022-09-05,1.689,2.021,"Belgium","Belgia"
"496","BE",2022-08-29,1.734,2.005,"Belgium","Belgia"
"497","BE",2022-08-22,1.719,1.892,"Belgium","Belgia"
"498","BE",2022-08-15,1.742,1.881,"Belgium","Belgia"
"499","BE",2022-08-08,1.78,1.915,"Belgium","Belgia"
"500","BE",2022-08-01,1.847,1.976,"Belgium","Belgia"
"501","BE",2022-07-25,1.875,2,"Belgium","Belgia"
"502","BE",2022-07-18,1.91,2.027,"Belgium","Belgia"
"503","BE",2022-07-11,1.991,2.044,"Belgium","Belgia"
"504","BE",2022-07-04,2.006,2.111,"Belgium","Belgia"
"505","BE",2022-06-27,2.043,2.178,"Belgium","Belgia"
"506","BE",2022-06-20,2.111,2.173,"Belgium","Belgia"
"507","BE",2022-06-13,2.107,2.112,"Belgium","Belgia"
"508","BE",2022-06-06,2.023,1.984,"Belgium","Belgia"
"509","BE",2022-05-30,1.947,1.909,"Belgium","Belgia"
"510","BE",2022-05-23,1.968,1.944,"Belgium","Belgia"
"511","BE",2022-05-16,1.926,1.999,"Belgium","Belgia"
"512","BE",2022-05-09,1.876,2.041,"Belgium","Belgia"
"513","BE",2022-05-02,1.822,1.99,"Belgium","Belgia"
"514","BE",2022-04-25,1.763,1.943,"Belgium","Belgia"
"515","BE",2022-04-11,1.787,1.895,"Belgium","Belgia"
"516","BE",2022-04-04,1.808,2.019,"Belgium","Belgia"
"517","BE",2022-03-28,1.76,1.962,"Belgium","Belgia"
"518","BE",2022-03-21,1.753,1.878,"Belgium","Belgia"
"519","BE",2022-03-14,1.951,2.143,"Belgium","Belgia"
"520","BE",2022-03-07,1.812,1.924,"Belgium","Belgia"
"521","BE",2022-02-28,1.735,1.783,"Belgium","Belgia"
"522","BE",2022-02-21,1.701,1.74,"Belgium","Belgia"
"523","BE",2022-02-14,1.685,1.748,"Belgium","Belgia"
"524","BE",2022-02-07,1.673,1.73,"Belgium","Belgia"
"525","BE",2022-01-31,1.657,1.708,"Belgium","Belgia"
"526","BE",2022-01-24,1.648,1.691,"Belgium","Belgia"
"527","BE",2022-01-17,1.625,1.685,"Belgium","Belgia"
"528","BE",2022-01-10,1.647,1.668,"Belgium","Belgia"
"529","BE",2022-01-03,1.64,1.654,"Belgium","Belgia"
"530","BE",2021-12-20,1.615,1.627,"Belgium","Belgia"
"531","BE",2021-12-13,1.561,1.607,"Belgium","Belgia"
"532","BE",2021-12-06,1.582,1.604,"Belgium","Belgia"
"533","BE",2021-11-29,1.642,1.669,"Belgium","Belgia"
"534","BE",2021-11-22,1.718,1.683,"Belgium","Belgia"
"535","BE",2021-11-15,1.686,1.685,"Belgium","Belgia"
"536","BE",2021-11-08,1.673,1.677,"Belgium","Belgia"
"537","BE",2021-11-01,1.644,1.658,"Belgium","Belgia"
"538","BE",2021-10-25,1.629,1.642,"Belgium","Belgia"
"539","BE",2021-10-18,1.622,1.644,"Belgium","Belgia"
"540","BE",2021-10-11,1.569,1.593,"Belgium","Belgia"
"541","BE",2021-10-04,1.544,1.571,"Belgium","Belgia"
"542","BE",2021-09-27,1.523,1.529,"Belgium","Belgia"
"543","BE",2021-09-20,1.536,1.528,"Belgium","Belgia"
"544","BE",2021-09-13,1.511,1.505,"Belgium","Belgia"
"545","BE",2021-09-06,1.511,1.501,"Belgium","Belgia"
"546","BE",2021-08-30,1.499,1.498,"Belgium","Belgia"
"547","BE",2021-08-23,1.533,1.511,"Belgium","Belgia"
"548","BE",2021-08-16,1.504,1.498,"Belgium","Belgia"
"549","BE",2021-08-09,1.514,1.516,"Belgium","Belgia"
"550","BE",2021-08-02,1.524,1.516,"Belgium","Belgia"
"551","BE",2021-07-26,1.513,1.503,"Belgium","Belgia"
"552","BE",2021-07-19,1.493,1.489,"Belgium","Belgia"
"553","BE",2021-07-12,1.491,1.494,"Belgium","Belgia"
"554","BE",2021-07-05,1.499,1.515,"Belgium","Belgia"
"555","BE",2021-06-28,1.499,1.515,"Belgium","Belgia"
"556","BE",2021-06-21,1.482,1.503,"Belgium","Belgia"
"557","BE",2021-06-14,1.461,1.458,"Belgium","Belgia"
"558","BE",2021-06-07,1.436,1.453,"Belgium","Belgia"
"559","BE",2021-05-31,1.444,1.448,"Belgium","Belgia"
"560","BE",2021-05-24,1.479,1.487,"Belgium","Belgia"
"561","BE",2021-05-17,1.495,1.489,"Belgium","Belgia"
"562","BE",2021-05-10,1.447,1.437,"Belgium","Belgia"
"563","BE",2021-05-03,1.416,1.41,"Belgium","Belgia"
"564","BE",2021-04-26,1.421,1.42,"Belgium","Belgia"
"565","BE",2021-04-19,1.415,1.422,"Belgium","Belgia"
"566","BE",2021-04-12,1.406,1.421,"Belgium","Belgia"
"567","BE",2021-03-29,1.412,1.421,"Belgium","Belgia"
"568","BE",2021-03-22,1.428,1.422,"Belgium","Belgia"
"569","BE",2021-03-15,1.437,1.439,"Belgium","Belgia"
"570","BE",2021-03-08,1.407,1.423,"Belgium","Belgia"
"571","BE",2021-03-01,1.361,1.396,"Belgium","Belgia"
"572","BE",2021-02-22,1.355,1.409,"Belgium","Belgia"
"573","BE",2021-02-15,1.346,1.402,"Belgium","Belgia"
"574","BE",2021-02-08,1.339,1.37,"Belgium","Belgia"
"575","BE",2021-02-01,1.308,1.342,"Belgium","Belgia"
"576","BE",2021-01-25,1.314,1.351,"Belgium","Belgia"
"577","BE",2021-01-18,1.295,1.324,"Belgium","Belgia"
"578","BE",2021-01-11,1.266,1.309,"Belgium","Belgia"
"579","BE",2020-12-21,1.301,1.323,"Belgium","Belgia"
"580","BE",2020-12-14,1.281,1.305,"Belgium","Belgia"
"581","BE",2020-12-07,1.262,1.29,"Belgium","Belgia"
"582","BE",2020-11-30,1.268,1.298,"Belgium","Belgia"
"583","BE",2020-11-23,1.265,1.29,"Belgium","Belgia"
"584","BE",2020-11-16,1.241,1.274,"Belgium","Belgia"
"585","BE",2020-11-09,1.235,1.239,"Belgium","Belgia"
"586","BE",2020-11-02,1.265,1.255,"Belgium","Belgia"
"587","BE",2020-10-26,1.297,1.287,"Belgium","Belgia"
"588","BE",2020-10-19,1.305,1.269,"Belgium","Belgia"
"589","BE",2020-10-12,1.291,1.251,"Belgium","Belgia"
"590","BE",2020-10-05,1.297,1.229,"Belgium","Belgia"
"591","BE",2020-09-28,1.317,1.244,"Belgium","Belgia"
"592","BE",2020-09-21,1.288,1.232,"Belgium","Belgia"
"593","BE",2020-09-14,1.324,1.271,"Belgium","Belgia"
"594","BE",2020-09-07,1.348,1.305,"Belgium","Belgia"
"595","BE",2020-08-31,1.32,1.291,"Belgium","Belgia"
"596","BE",2020-08-24,1.312,1.296,"Belgium","Belgia"
"597","BE",2020-08-17,1.308,1.301,"Belgium","Belgia"
"598","BE",2020-08-10,1.303,1.313,"Belgium","Belgia"
"599","BE",2020-08-03,1.312,1.302,"Belgium","Belgia"
"600","BE",2020-07-27,1.296,1.304,"Belgium","Belgia"
"601","BE",2020-07-20,1.266,1.268,"Belgium","Belgia"
"602","BE",2020-07-13,1.306,1.311,"Belgium","Belgia"
"603","BE",2020-07-06,1.281,1.268,"Belgium","Belgia"
"604","BE",2020-06-29,1.246,1.258,"Belgium","Belgia"
"605","BE",2020-06-22,1.249,1.225,"Belgium","Belgia"
"606","BE",2020-06-15,1.228,1.238,"Belgium","Belgia"
"607","BE",2020-06-08,1.239,1.243,"Belgium","Belgia"
"608","BE",2020-06-01,1.216,1.232,"Belgium","Belgia"
"609","BE",2020-05-25,1.19,1.198,"Belgium","Belgia"
"610","BE",2020-05-18,1.17,1.172,"Belgium","Belgia"
"611","BE",2020-05-11,1.156,1.162,"Belgium","Belgia"
"612","BE",2020-05-04,1.145,1.181,"Belgium","Belgia"
"613","BE",2020-04-27,1.103,1.164,"Belgium","Belgia"
"614","BE",2020-04-20,1.342,1.223,"Belgium","Belgia"
"615","BE",2020-04-06,1.096,1.209,"Belgium","Belgia"
"616","BE",2020-03-30,1.058,1.219,"Belgium","Belgia"
"617","BE",2020-03-23,1.076,1.209,"Belgium","Belgia"
"618","BE",2020-03-16,1.21,1.252,"Belgium","Belgia"
"619","BE",2020-03-09,1.32,1.352,"Belgium","Belgia"
"620","BE",2020-03-02,1.377,1.417,"Belgium","Belgia"
"621","BE",2020-02-24,1.376,1.415,"Belgium","Belgia"
"622","BE",2020-02-17,1.363,1.398,"Belgium","Belgia"
"623","BE",2020-02-10,1.39,1.406,"Belgium","Belgia"
"624","BE",2020-02-03,1.354,1.398,"Belgium","Belgia"
"625","BE",2020-01-27,1.407,1.462,"Belgium","Belgia"
"626","BE",2020-01-20,1.413,1.49,"Belgium","Belgia"
"627","BE",2020-01-13,1.415,1.49,"Belgium","Belgia"
"628","BE",2020-01-06,1.446,1.52,"Belgium","Belgia"
"629","BE",2019-12-16,1.408,1.458,"Belgium","Belgia"
"630","BE",2019-12-09,1.392,1.425,"Belgium","Belgia"
"631","BE",2019-12-02,1.373,1.427,"Belgium","Belgia"
"632","BE",2019-11-25,1.388,1.436,"Belgium","Belgia"
"633","BE",2019-11-18,1.388,1.43,"Belgium","Belgia"
"634","BE",2019-11-11,1.382,1.449,"Belgium","Belgia"
"635","BE",2019-11-04,1.382,1.449,"Belgium","Belgia"
"636","BE",2019-10-28,1.364,1.425,"Belgium","Belgia"
"637","BE",2019-10-21,1.367,1.424,"Belgium","Belgia"
"638","BE",2019-10-14,1.403,1.44,"Belgium","Belgia"
"639","BE",2019-10-07,1.41,1.422,"Belgium","Belgia"
"640","BE",2019-09-30,1.401,1.442,"Belgium","Belgia"
"641","BE",2019-09-23,1.387,1.45,"Belgium","Belgia"
"642","BE",2019-09-16,1.366,1.427,"Belgium","Belgia"
"643","BE",2019-09-09,1.362,1.482,"Belgium","Belgia"
"644","BE",2019-09-02,1.366,1.417,"Belgium","Belgia"
"645","BE",2019-08-26,1.381,1.417,"Belgium","Belgia"
"646","BE",2019-08-19,1.438,1.47,"Belgium","Belgia"
"647","BE",2019-08-12,1.362,1.36,"Belgium","Belgia"
"648","BE",2019-08-05,1.442,1.45,"Belgium","Belgia"
"649","BE",2019-07-29,1.444,1.447,"Belgium","Belgia"
"650","BE",2019-07-22,1.445,1.452,"Belgium","Belgia"
"651","BE",2019-07-15,1.432,1.419,"Belgium","Belgia"
"652","BE",2019-07-08,1.42,1.426,"Belgium","Belgia"
"653","BE",2019-07-01,1.395,1.43,"Belgium","Belgia"
"654","BE",2019-06-24,1.416,1.425,"Belgium","Belgia"
"655","BE",2019-06-17,1.379,1.392,"Belgium","Belgia"
"656","BE",2019-06-10,1.424,1.403,"Belgium","Belgia"
"657","BE",2019-06-03,1.528,1.515,"Belgium","Belgia"
"658","BE",2019-05-27,1.496,1.465,"Belgium","Belgia"
"659","BE",2019-05-20,1.439,1.459,"Belgium","Belgia"
"660","BE",2019-05-13,1.477,1.48,"Belgium","Belgia"
"661","BE",2019-05-06,1.558,1.558,"Belgium","Belgia"
"662","BE",2019-04-29,1.479,1.486,"Belgium","Belgia"
"663","BE",2019-04-15,1.419,1.449,"Belgium","Belgia"
"664","BE",2019-04-08,1.421,1.432,"Belgium","Belgia"
"665","BE",2019-04-01,1.384,1.418,"Belgium","Belgia"
"666","BE",2019-03-25,1.395,1.457,"Belgium","Belgia"
"667","BE",2019-03-18,1.371,1.431,"Belgium","Belgia"
"668","BE",2019-03-11,1.346,1.47,"Belgium","Belgia"
"669","BE",2019-03-04,1.327,1.437,"Belgium","Belgia"
"670","BE",2019-02-25,1.329,1.444,"Belgium","Belgia"
"671","BE",2019-02-18,1.313,1.421,"Belgium","Belgia"
"672","BE",2019-02-11,1.304,1.396,"Belgium","Belgia"
"673","BE",2019-02-04,1.31,1.436,"Belgium","Belgia"
"674","BE",2019-01-28,1.284,1.407,"Belgium","Belgia"
"675","BE",2019-01-21,1.303,1.414,"Belgium","Belgia"
"676","BE",2019-01-14,1.272,1.37,"Belgium","Belgia"
"677","BE",2019-01-07,1.293,1.374,"Belgium","Belgia"
"678","BE",2018-12-17,1.326,1.454,"Belgium","Belgia"
"679","BE",2018-12-10,1.304,1.436,"Belgium","Belgia"
"680","BE",2018-12-03,1.331,1.477,"Belgium","Belgia"
"681","BE",2018-11-26,1.33,1.477,"Belgium","Belgia"
"682","BE",2018-11-19,1.362,1.502,"Belgium","Belgia"
"683","BE",2018-11-12,1.41,1.557,"Belgium","Belgia"
"684","BE",2018-11-05,1.454,1.573,"Belgium","Belgia"
"685","BE",2018-10-29,1.428,1.536,"Belgium","Belgia"
"686","BE",2018-10-22,1.428,1.516,"Belgium","Belgia"
"687","BE",2018-10-15,1.418,1.534,"Belgium","Belgia"
"688","BE",2018-10-08,1.477,1.535,"Belgium","Belgia"
"689","BE",2018-10-01,1.42,1.469,"Belgium","Belgia"
"690","BE",2018-09-24,1.449,1.491,"Belgium","Belgia"
"691","BE",2018-09-17,1.45,1.501,"Belgium","Belgia"
"692","BE",2018-09-10,1.526,1.563,"Belgium","Belgia"
"693","BE",2018-09-03,1.455,1.477,"Belgium","Belgia"
"694","BE",2018-08-27,1.47,1.479,"Belgium","Belgia"
"695","BE",2018-08-20,1.433,1.462,"Belgium","Belgia"
"696","BE",2018-08-13,1.439,1.436,"Belgium","Belgia"
"697","BE",2018-08-06,1.449,1.46,"Belgium","Belgia"
"698","BE",2018-07-30,1.428,1.439,"Belgium","Belgia"
"699","BE",2018-07-23,1.407,1.44,"Belgium","Belgia"
"700","BE",2018-07-16,1.444,1.446,"Belgium","Belgia"
"701","BE",2018-07-09,1.433,1.454,"Belgium","Belgia"
"702","BE",2018-07-02,1.489,1.49,"Belgium","Belgia"
"703","BE",2018-06-25,1.438,1.436,"Belgium","Belgia"
"704","BE",2018-06-18,1.442,1.44,"Belgium","Belgia"
"705","BE",2018-06-11,1.411,1.411,"Belgium","Belgia"
"706","BE",2018-06-04,1.49,1.479,"Belgium","Belgia"
"707","BE",2018-05-28,1.454,1.436,"Belgium","Belgia"
"708","BE",2018-05-21,1.457,1.432,"Belgium","Belgia"
"709","BE",2018-05-14,1.404,1.403,"Belgium","Belgia"
"710","BE",2018-05-07,1.44,1.422,"Belgium","Belgia"
"711","BE",2018-04-30,1.409,1.373,"Belgium","Belgia"
"712","BE",2018-04-23,1.384,1.357,"Belgium","Belgia"
"713","BE",2018-04-16,1.395,1.366,"Belgium","Belgia"
"714","BE",2018-04-09,1.393,1.355,"Belgium","Belgia"
"715","BE",2018-03-26,1.326,1.319,"Belgium","Belgia"
"716","BE",2018-03-19,1.318,1.292,"Belgium","Belgia"
"717","BE",2018-03-12,1.278,1.263,"Belgium","Belgia"
"718","BE",2018-03-05,1.334,1.293,"Belgium","Belgia"
"719","BE",2018-02-26,1.374,1.34,"Belgium","Belgia"
"720","BE",2018-02-19,1.33,1.288,"Belgium","Belgia"
"721","BE",2018-02-12,1.363,1.311,"Belgium","Belgia"
"722","BE",2018-02-05,1.369,1.31,"Belgium","Belgia"
"723","BE",2018-01-29,1.363,1.304,"Belgium","Belgia"
"724","BE",2018-01-22,1.351,1.298,"Belgium","Belgia"
"725","BE",2018-01-15,1.366,1.301,"Belgium","Belgia"
"726","BE",2018-01-08,1.362,1.32,"Belgium","Belgia"
"727","BE",2018-01-01,1.349,1.302,"Belgium","Belgia"
"728","BE",2017-12-18,1.332,1.279,"Belgium","Belgia"
"729","BE",2017-12-11,1.306,1.249,"Belgium","Belgia"
"730","BE",2017-12-04,1.375,1.294,"Belgium","Belgia"
"731","BE",2017-11-27,1.385,1.309,"Belgium","Belgia"
"732","BE",2017-11-20,1.362,1.317,"Belgium","Belgia"
"733","BE",2017-11-13,1.385,1.291,"Belgium","Belgia"
"734","BE",2017-11-06,1.349,1.279,"Belgium","Belgia"
"735","BE",2017-10-30,1.336,1.276,"Belgium","Belgia"
"736","BE",2017-10-23,1.326,1.273,"Belgium","Belgia"
"737","BE",2017-10-16,1.312,1.245,"Belgium","Belgia"
"738","BE",2017-10-09,1.317,1.276,"Belgium","Belgia"
"739","BE",2017-10-02,1.352,1.272,"Belgium","Belgia"
"740","BE",2017-09-25,1.334,1.236,"Belgium","Belgia"
"741","BE",2017-09-18,1.308,1.21,"Belgium","Belgia"
"742","BE",2017-09-11,1.348,1.228,"Belgium","Belgia"
"743","BE",2017-09-04,1.361,1.225,"Belgium","Belgia"
"744","BE",2017-08-28,1.315,1.21,"Belgium","Belgia"
"745","BE",2017-08-21,1.317,1.208,"Belgium","Belgia"
"746","BE",2017-08-14,1.356,1.25,"Belgium","Belgia"
"747","BE",2017-08-07,1.337,1.236,"Belgium","Belgia"
"748","BE",2017-07-31,1.298,1.196,"Belgium","Belgia"
"749","BE",2017-07-24,1.308,1.216,"Belgium","Belgia"
"750","BE",2017-07-17,1.295,1.198,"Belgium","Belgia"
"751","BE",2017-07-10,1.323,1.227,"Belgium","Belgia"
"752","BE",2017-07-03,1.319,1.196,"Belgium","Belgia"
"753","BE",2017-06-26,1.315,1.187,"Belgium","Belgia"
"754","BE",2017-06-19,1.303,1.18,"Belgium","Belgia"
"755","BE",2017-06-12,1.324,1.203,"Belgium","Belgia"
"756","BE",2017-06-05,1.323,1.265,"Belgium","Belgia"
"757","BE",2017-05-29,1.338,1.265,"Belgium","Belgia"
"758","BE",2017-05-22,1.382,1.265,"Belgium","Belgia"
"759","BE",2017-05-15,1.343,1.225,"Belgium","Belgia"
"760","BE",2017-05-08,1.399,1.292,"Belgium","Belgia"
"761","BE",2017-05-01,1.379,1.26,"Belgium","Belgia"
"762","BE",2017-04-24,1.432,1.301,"Belgium","Belgia"
"763","BE",2017-04-10,1.356,1.263,"Belgium","Belgia"
"764","BE",2017-04-03,1.381,1.264,"Belgium","Belgia"
"765","BE",2017-03-27,1.3,1.214,"Belgium","Belgia"
"766","BE",2017-03-20,1.341,1.245,"Belgium","Belgia"
"767","BE",2017-03-13,1.385,1.262,"Belgium","Belgia"
"768","BE",2017-03-06,1.401,1.256,"Belgium","Belgia"
"769","BE",2017-02-27,1.397,1.233,"Belgium","Belgia"
"770","BE",2017-02-20,1.416,1.252,"Belgium","Belgia"
"771","BE",2017-02-13,1.356,1.239,"Belgium","Belgia"
"772","BE",2017-02-06,1.376,1.269,"Belgium","Belgia"
"773","BE",2017-01-30,1.41,1.286,"Belgium","Belgia"
"774","BE",2017-01-23,1.392,1.259,"Belgium","Belgia"
"775","BE",2017-01-16,1.366,1.235,"Belgium","Belgia"
"776","BE",2017-01-09,1.394,1.283,"Belgium","Belgia"
"777","BE",2017-01-02,1.355,1.254,"Belgium","Belgia"
"778","BE",2016-12-19,1.329,1.231,"Belgium","Belgia"
"779","BE",2016-12-12,1.313,1.211,"Belgium","Belgia"
"780","BE",2016-12-05,1.273,1.176,"Belgium","Belgia"
"781","BE",2016-11-28,1.275,1.176,"Belgium","Belgia"
"782","BE",2016-11-21,1.268,1.154,"Belgium","Belgia"
"783","BE",2016-11-14,1.265,1.156,"Belgium","Belgia"
"784","BE",2016-11-07,1.297,1.15,"Belgium","Belgia"
"785","BE",2016-10-31,1.304,1.195,"Belgium","Belgia"
"786","BE",2016-10-24,1.304,1.196,"Belgium","Belgia"
"787","BE",2016-10-17,1.341,1.224,"Belgium","Belgia"
"788","BE",2016-10-10,1.267,1.133,"Belgium","Belgia"
"789","BE",2016-10-03,1.267,1.133,"Belgium","Belgia"
"790","BE",2016-09-26,1.27,1.146,"Belgium","Belgia"
"791","BE",2016-09-19,1.264,1.13,"Belgium","Belgia"
"792","BE",2016-09-12,1.255,1.147,"Belgium","Belgia"
"793","BE",2016-09-05,1.28,1.16,"Belgium","Belgia"
"794","BE",2016-08-29,1.265,1.145,"Belgium","Belgia"
"795","BE",2016-08-22,1.222,1.12,"Belgium","Belgia"
"796","BE",2016-08-15,1.26,1.126,"Belgium","Belgia"
"797","BE",2016-08-08,1.232,1.101,"Belgium","Belgia"
"798","BE",2016-08-01,1.233,1.093,"Belgium","Belgia"
"799","BE",2016-07-25,1.28,1.136,"Belgium","Belgia"
"800","BE",2016-07-18,1.295,1.155,"Belgium","Belgia"
"801","BE",2016-07-11,1.282,1.12,"Belgium","Belgia"
"802","BE",2016-07-04,1.325,1.151,"Belgium","Belgia"
"803","BE",2016-06-27,1.312,1.119,"Belgium","Belgia"
"804","BE",2016-06-20,1.328,1.15,"Belgium","Belgia"
"805","BE",2016-06-13,1.318,1.128,"Belgium","Belgia"
"806","BE",2016-06-06,1.346,1.158,"Belgium","Belgia"
"807","BE",2016-05-30,1.329,1.128,"Belgium","Belgia"
"808","BE",2016-05-23,1.271,1.084,"Belgium","Belgia"
"809","BE",2016-05-16,1.293,1.098,"Belgium","Belgia"
"810","BE",2016-05-09,1.293,1.079,"Belgium","Belgia"
"811","BE",2016-05-02,1.298,1.089,"Belgium","Belgia"
"812","BE",2016-04-25,1.268,1.051,"Belgium","Belgia"
"813","BE",2016-04-18,1.266,1.068,"Belgium","Belgia"
"814","BE",2016-04-11,1.253,1.038,"Belgium","Belgia"
"815","BE",2016-04-04,1.229,1.034,"Belgium","Belgia"
"816","BE",2016-03-21,1.212,1.059,"Belgium","Belgia"
"817","BE",2016-03-14,1.196,1.051,"Belgium","Belgia"
"818","BE",2016-03-07,1.196,1.027,"Belgium","Belgia"
"819","BE",2016-02-29,1.18,1.02,"Belgium","Belgia"
"820","BE",2016-02-22,1.184,1.011,"Belgium","Belgia"
"821","BE",2016-02-15,1.158,0.966,"Belgium","Belgia"
"822","BE",2016-02-08,1.188,1.005,"Belgium","Belgia"
"823","BE",2016-02-01,1.188,0.99,"Belgium","Belgia"
"824","BE",2016-01-25,1.2,0.97,"Belgium","Belgia"
"825","BE",2016-01-18,1.192,0.977,"Belgium","Belgia"
"826","BE",2016-01-11,1.296,1.064,"Belgium","Belgia"
"827","BE",2016-01-04,1.206,1.004,"Belgium","Belgia"
"828","BE",2015-12-14,1.211,1.041,"Belgium","Belgia"
"829","BE",2015-12-07,1.31,1.094,"Belgium","Belgia"
"830","BE",2015-11-30,1.357,1.092,"Belgium","Belgia"
"831","BE",2015-11-23,1.286,1.1,"Belgium","Belgia"
"832","BE",2015-11-16,1.332,1.118,"Belgium","Belgia"
"833","BE",2015-11-09,1.276,1.079,"Belgium","Belgia"
"834","BE",2015-11-02,1.272,1.085,"Belgium","Belgia"
"835","BE",2015-10-26,1.272,1.085,"Belgium","Belgia"
"836","BE",2015-10-19,1.304,1.085,"Belgium","Belgia"
"837","BE",2015-10-12,1.283,1.111,"Belgium","Belgia"
"838","BE",2015-10-05,1.343,1.14,"Belgium","Belgia"
"839","BE",2015-09-28,1.3,1.123,"Belgium","Belgia"
"840","BE",2015-09-21,1.32,1.109,"Belgium","Belgia"
"841","BE",2015-09-14,1.347,1.138,"Belgium","Belgia"
"842","BE",2015-09-07,1.321,1.117,"Belgium","Belgia"
"843","BE",2015-08-31,1.291,1.148,"Belgium","Belgia"
"844","BE",2015-08-24,1.336,1.102,"Belgium","Belgia"
"845","BE",2015-08-17,1.383,1.11,"Belgium","Belgia"
