geo,year,gdp_regional,employment_in_prof_scientific_techn_activities_admin_support_service_activities_isic_rev4,employment_in_agriculture_forestry_and_fishing_isic_rev4,employment_in_public_admin_compulsory_s_s_education_human_health_isic_rev4,employment_in_financial_and_insurance_activities_isic_rev4,employment_in_other_services_isic_rev4,employment_in_construction_isic_rev4,of_which_employment_in_manufacturing_isic_rev4,regional_employment_at_place_of_work_total_activities,employment_in_distributive_trade_repairs_transport_accommod_food_serv_activities_isic_rev4,employment_in_information_and_communication_isic_rev4,employment_in_industry_including_energy_isic_rev4,employment_in_real_estate_activities_isic_rev4,disposable_household_income,primary_income_of_private_households,labour_utilisation_percent_total_employment_over_population,proc_gva_in_other_services_isic_rev4,proc_gva_in_information_and_communication_isic_rev4,proc_gva_in_distributive_trade_repairs_transport_accommod_food_serv_activities_isic_rev4,proc_gva_in_real_estate_activities_isic_rev4,proc_gva_in_industry_including_energy_isic_rev4,proc_gva_in_construction_isic_rev4,proc_gva_in_financial_and_insurance_activities_isic_rev4,proc_gva_in_public_admin_compulsory_s_s_education_human_health_isic_rev4,proc_gva_in_prof_scientific_techn_activities_admin_support_service_activities_isic_rev4,proc_gva_in_agriculture_forestry_and_fishing_isic_rev4,air_pollution_in_pm2_5_average_level_in_mg_m3_experienced_by_the_population,pct_patent_applications_per_million_inhabitants_fractional_count_by_inventor_and_priority_year_level,pct_patent_applications_count_fractional_count_by_inventor_place_of_residence_and_priority_year,obs_value,econ_act_rate,HRST,HTC,participation_in_formal_and_or_non_formal_training_25_to_64_year_olds_population,FMEDAGEPOP,MEDAGEPOP,MMEDAGEPOP,ed3_4,disp_income,country_code,country_name,is_duplicate
AT12,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.2,52,4.1,12.3,47,45.8,44.5,53.2,NA,AT,Austria,FALSE
AT13,2000,34000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19511,22338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.53,NA,NA,NA,66,37.7,8.2,10.4,41.5,39.5,37.7,61,16500,AT,Austria,FALSE
AT13,2001,34300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19129,22021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.05,100.9,156.841,NA,65.9,38,7.9,9.3,41.6,39.7,38,59.2,16200,AT,Austria,FALSE
AT13,2002,35700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19593,22254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.78,136.9,215.04,0.6407,65.5,39.3,9.3,8.7,41.6,39.8,38.2,58.8,16500,AT,Austria,FALSE
AT13,2003,36200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20219,22677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.48,160.8,256.196,NA,65.1,38.1,7.8,8.8,41.4,39.7,38.2,57.7,17100,AT,Austria,FALSE
AT13,2004,37100,119700,1300,214900,41600,51100,47500,69600,863700,232200,50200,80600,24700,20701,23294,53.3,0.041397233307136475,0.0948383552445845,0.22396630525183314,0.08555780221121785,0.12999656643191235,0.05126866525763206,0.06932572352909758,0.18597425586949387,0.1169967724459976,6.95106783967526e-4,19.61,186.8,300.794,0.8034,62.8,45.8,6.2,12.9,41.3,39.8,38.3,56.9,17400,AT,Austria,FALSE
AT13,2005,38100,123300,1300,221000,42500,51700,46000,68700,870200,229300,50000,79600,25500,21782,24188,53,0.042477134606520854,0.09400412026217708,0.2275303607953667,0.08553873385138488,0.1242089700375359,0.04808734720203569,0.07099573984328866,0.18383467116685293,0.12273963565572987,5.676772942335472e-4,21.88,179.6,293.288,NA,62.7,43.4,7,14.7,41.3,39.8,38.3,57.5,18400,AT,Austria,FALSE
AT13,2006,39600,132100,1200,234500,42500,52900,45700,67600,895700,233500,49400,78100,25900,22774,25453,54.1,0.04050725640378652,0.0895797553252969,0.2263241003768609,0.0866458565649495,0.1295350149631957,0.046690596927050694,0.07222855297893759,0.1808796676895361,0.12701121357893053,5.836053297736393e-4,22.21,223.7,369.672,0.8765,63.9,43.5,6.6,15.7,41.4,39.9,38.5,57.1,19100,AT,Austria,FALSE
AT13,2007,40400,139800,1200,236900,43400,53500,46300,68100,911400,235300,50300,79000,25600,23651,26566,54.7,0.04102708343738582,0.08674717481079974,0.2309321087122815,0.08405236884786958,0.12073448347471327,0.04753691343972536,0.07596808239379418,0.179580565537292,0.13280032175218248,6.358811514732518e-4,18.97,207.5,344.716,1.0342,63.8,42.2,5.9,15.3,41.5,40.1,38.8,57.2,19800,AT,Austria,FALSE
AT13,2008,41600,149100,1100,233300,45200,54600,48500,67400,923100,237500,51200,78400,24200,24316,27570,55.1,0.04189170481911934,0.08496570956079054,0.22745554839136123,0.08276161815453957,0.12160266491400265,0.049919745780573614,0.07052980256339585,0.1825281513343901,0.13774667104001237,5.985081569964594e-4,17.53,158.3,264.478,NA,63.3,42.4,5.7,16.4,41.6,40.3,39,56.4,20100,AT,Austria,FALSE
AT13,2009,40500,149900,1100,241100,44900,55600,48100,64800,923500,232900,50300,76200,23400,24521,27165,54.8,0.042881745405456376,0.08286643439592235,0.22268833534336863,0.08445461042538302,0.12230704902004574,0.04769044463965774,0.06748432916933429,0.19183553444604914,0.1373809488359166,4.264500791606489e-4,19.15,117.8,197.955,1.1662,63.8,44.4,6.6,18,41.7,40.4,39.2,54.6,19800,AT,Austria,FALSE
AT13,2010,41400,154000,1100,246100,45100,56300,48400,63100,934100,234000,50900,74700,23400,24645,27081,55.1,0.04266564071294105,0.08011658125117961,0.22664503452915014,0.08617890310060639,0.11641828423757604,0.04530892337771067,0.07210059185915398,0.1929434225235558,0.1371475098844834,4.7401965766053514e-4,18.24,117.8,199.039,NA,63.9,45,6.8,17.6,41.8,40.5,39.2,54.8,19800,AT,Austria,FALSE
AT13,2011,42400,158200,1200,249600,45000,56300,50200,61600,948200,237400,54100,73100,23200,25272,27814,55.5,0.04265842920663233,0.08253787086764806,0.23077287414268535,0.08858230740528096,0.1058818976501752,0.043811796834477196,0.07439521555752455,0.1905875312919127,0.14041188070315688,3.3351085152124617e-4,18.83,135.3,230.336,1.1836,63.7,46.5,6.2,17.4,41.9,40.6,39.3,55,20000,AT,Austria,FALSE
AT13,2012,43100,165300,1200,254100,44600,57400,51200,60400,966700,241900,55000,71900,24000,24619,28217,55.9,0.042878653191743284,0.08002741531978778,0.23137726848387036,0.0919534140326731,0.10527761636174837,0.04529126825410812,0.06560660019920163,0.19361260970868158,0.1437698183874483,2.3299675767556459e-4,17.16,124.1,213.022,NA,64.3,47.4,5.8,18.1,41.9,40.6,39.3,54.5,19500,AT,Austria,FALSE
AT13,2013,42900,168600,1100,255300,43900,57700,50700,59200,969500,241300,55900,70700,24200,24461,28320,55.3,0.042598834668922426,0.08176818650463097,0.2247545680160314,0.09343398143305158,0.10850235369326436,0.04556930964788232,0.06622735363945337,0.19367333277369891,0.14318892612610284,3.240498591227945e-4,16.83,124.5,216.756,1.1808,64.5,50.5,6.9,19.1,41.8,40.5,39.1,51.6,19100,AT,Austria,FALSE
AT13,2014,42700,170200,1200,259400,43700,57800,51300,58000,979500,245700,57300,69400,23600,24642,28587,55,0.04246618902033201,0.08375541155267456,0.22523891120299686,0.09446790888519374,0.10134504419038523,0.04521712765665242,0.06612616286317355,0.19503246403390712,0.1460332183235332,3.041456349449495e-4,15.1,136.9,241.92,NA,63.8,56.6,7.5,19.6,41.7,40.3,38.9,43.7,19100,AT,Austria,FALSE
AT13,2015,43300,171800,1200,265000,43100,59200,50800,57100,988700,248800,57200,68400,23100,24319,28470,54.4,0.04284151592393289,0.08405164452215887,0.22187709079863888,0.095189162120783,0.10052026253247794,0.04331683269916717,0.06614424920062227,0.19714871504389905,0.14858985252045134,3.211877172891346e-4,15.63,122,219.338,1.2426,64.5,56.1,6.3,18.8,41.5,40.1,38.7,43.6,19000,AT,Austria,FALSE
AT13,2016,44300,176400,1200,274000,43300,59800,51800,56400,1008200,251000,60200,67500,23100,25415,29165,54.4,0.04131493429591943,0.08659305156846582,0.22050043107940387,0.09389752626742083,0.11093331059507906,0.0422172640195549,0.05970421320903088,0.19659968355929475,0.14780907445830846,4.145941695326341e-4,14.12,NA,NA,NA,65.7,55.9,6.5,19.6,41.3,39.7,38.2,43.2,19100,AT,Austria,FALSE
AT13,2017,43800,183600,1300,281200,42900,60900,53300,55500,1027400,253900,61200,66100,23000,25582,29735,54.7,0.04208309943490139,0.08841557202200516,0.20995658845103102,0.0988099247782643,0.10546106058904982,0.043749017626585826,0.06020321095767374,0.19941806070132104,0.15150443471426966,4.1044496837693196e-4,14.47,NA,NA,1.2533,65.5,56.9,6.8,20.8,41.1,39.6,38,41.7,19200,AT,Austria,FALSE
AT13,2018,45500,190500,1200,282300,43100,61100,55400,55600,1044600,257300,64400,66100,23300,26435,31203,55.2,0.04090083023391091,0.09237277678870458,0.2160538330013573,0.09761153513951808,0.09816414306111297,0.04579471541132714,0.059140417055930615,0.19721580793569654,0.1523302956055772,4.1450000881352347e-4,14.45,NA,NA,NA,66.8,55.5,7,20.4,41,39.5,38,41.1,19500,AT,Austria,FALSE
AT13,2019,46400,195300,1200,285800,43200,62800,57100,55700,1061000,259100,66900,66100,23500,26689,31839,55.7,0.041789172611047934,0.09534701402529377,0.21688118129501363,0.09611806058099866,0.08827233881250214,0.045343309555808266,0.05894526000206761,0.19942365346841723,0.1574218615389917,4.470347014025294e-4,13.81,NA,NA,1.3156,66.7,56.6,6.6,20.1,41.1,39.6,38.3,40.2,20000,AT,Austria,FALSE
AT13,2020,44100,NA,NA,NA,NA,NA,NA,NA,1046300,NA,NA,NA,NA,27098,31153,NA,0.03523464844610976,0.09642495040775843,0.1943962971126295,0.10265726250826537,0.09453206964954815,0.04728340312982147,0.06157117037690104,0.21264271545073837,0.15477628388803175,4.962750716332378e-4,NA,NA,NA,NA,66.2,57.2,7.2,16.5,41.1,39.7,38.4,40.6,NA,AT,Austria,FALSE
AT13,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.9,57.9,7.9,20.2,41.2,39.8,38.6,38.9,NA,AT,Austria,FALSE
AT21,2000,20200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16271,17385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.19,NA,NA,NA,59.4,26.6,5,5.7,39.7,38.3,36.9,68.9,13800,AT,Austria,FALSE
AT21,2001,20200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16363,17589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.48,75.8,42.3909,NA,58.2,26.7,5.6,7.5,40.2,38.8,37.4,70.5,13800,AT,Austria,FALSE
AT21,2002,21100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16914,18041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.91,103.8,58.1115,0.1138,60.8,29.6,5.3,5.4,40.7,39.4,38,70.9,14200,AT,Austria,FALSE
AT21,2003,22000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17802,18893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.17,63.3,35.3607,NA,60.2,27.6,4.4,7.2,41.2,39.9,38.5,71,15100,AT,Austria,FALSE
AT21,2004,23100,17000,20000,55100,7800,8900,18000,39200,244700,67200,3600,43800,3100,18534,19866,43.8,0.025704997622207865,0.015601155535996935,0.2173635608679296,0.08059153789916741,0.25228374512907503,0.08560335588095423,0.05141070503311164,0.19424503325360037,0.05682639278286854,0.020370225783784168,15.48,83.4,46.5617,0.1738,58.9,36.5,4,10.3,41.7,40.4,39,67.2,15600,AT,Austria,FALSE
AT21,2005,24200,17800,20300,56100,7900,9200,18300,38400,247800,68100,3800,42900,3500,20004,21301,44.3,0.023857059200043582,0.015982105162810335,0.21610603440057743,0.08554658241294312,0.2568719443271732,0.08384834329760722,0.0494130384453009,0.18823353171090443,0.0607627776491577,0.01930231924716393,16.31,78,43.6159,NA,61,33.1,4.7,11.6,42.2,40.9,39.5,68.9,16900,AT,Austria,FALSE
AT21,2006,25200,19300,19700,56400,8100,9200,18800,38900,251800,69100,4100,43300,3800,21037,22585,45,0.02221217162484423,0.018166981889948065,0.21381247272106219,0.08524565276521454,0.25433901156943245,0.08355356792692724,0.04832278020608644,0.1865246791364358,0.06722542365376465,0.020520719341636674,16.81,66.4,37.1191,0.2019,61.2,33.1,4.2,11.7,42.6,41.3,40,68.8,17600,AT,Austria,FALSE
AT21,2007,26600,20700,19400,56800,8300,9600,19200,39900,255800,69700,4000,44400,3700,21974,23778,45.7,0.02285464774340725,0.01779134908423385,0.2120573400899429,0.08259242317128955,0.2559196573377136,0.08327620314978404,0.05275799178988766,0.18229122729892053,0.0691116801026561,0.021280943865881696,14.93,84.2,47.0857,0.2328,62.4,33.4,4.9,12.2,43.2,41.9,40.5,69.3,18400,AT,Austria,FALSE
AT21,2008,27200,22100,18900,58500,8500,10000,19700,40200,259900,69900,4100,44600,3700,22638,24657,46.4,0.023774200726949038,0.01796431444825481,0.21744278271983933,0.0830770371976514,0.24348798594032628,0.08240943093698824,0.0511551870724039,0.18745756135415656,0.07459558466902136,0.018766012564692187,14.45,80.7,45.164,NA,63,32.3,4.4,11.9,43.7,42.4,41,70.1,18700,AT,Austria,FALSE
AT21,2009,25900,21500,18300,59400,8500,10200,19300,37400,255700,69300,3800,41700,3600,22840,24222,45.8,0.02632334585430743,0.01743306357568548,0.22704530404870873,0.08619254953207497,0.2286427537548272,0.08188599858186782,0.04458970857969961,0.2039865922049611,0.06639788569385925,0.01743306357568548,15.02,108.5,60.7071,0.2521,63.1,32.7,3.5,11.4,44.2,42.9,41.5,70,18500,AT,Austria,FALSE
AT21,2010,26700,22800,18600,59500,8400,10400,18600,36700,256200,69400,3800,41100,3600,23281,24575,46,0.02531466618022619,0.016921857898577163,0.22654596862458953,0.08535263133892738,0.2362253739511127,0.07635044235680408,0.04426703301714702,0.19825337468077342,0.07127359996351695,0.019561177489967163,14.33,95,52.9843,NA,63,31.6,3.5,12,44.7,43.4,42,70.5,18700,AT,Austria,FALSE
AT21,2011,28300,23600,18000,59500,8400,10800,18800,37800,258300,69600,3900,42200,3600,23826,25442,46.4,0.02487215742975303,0.017902743964023346,0.22544784767331838,0.08471895897343214,0.24482144565760516,0.07320993823157312,0.04520470758337674,0.1916883724391618,0.07148339907081575,0.020652023686756466,14.85,107.4,59.7643,0.2428,63,35.9,3.9,11.3,45.2,43.9,42.6,71.4,18900,AT,Austria,FALSE
AT21,2012,29000,23800,16900,59600,8400,10800,18900,38600,258300,69500,3700,43000,3500,24005,26440,46.5,0.02523062991680344,0.01637793979182852,0.21803466780545278,0.08764399899155685,0.24813463744925626,0.0768305043759229,0.041671854660705186,0.19552323278057615,0.06917919931672832,0.021373334911169536,13.22,62.8,34.9246,NA,63.8,36.5,3.8,12.4,45.7,44.4,43.1,70.8,19000,AT,Austria,FALSE
AT21,2013,29200,23800,16900,60400,8200,10900,18200,37400,257400,69800,3700,41800,3700,24148,26666,46.3,0.025192689055061866,0.01566688145939169,0.2184621839924473,0.08992921830433631,0.2488563536187579,0.07451259534549161,0.038102231346750386,0.19684154790627045,0.07238215122406877,0.02005364822945857,13.25,64.6,35.8808,0.2297,64,37.7,3.7,13,46.2,44.9,43.5,69.5,18800,AT,Austria,FALSE
AT21,2014,29700,24400,17600,61200,8000,10900,18000,36900,258900,70100,3700,41300,3600,24595,27284,46.5,0.025191752457056196,0.016611741374784914,0.21893658802142574,0.09005755004034335,0.24960482953716934,0.0717416664236344,0.038882732071509815,0.19672684145547162,0.07344532260102851,0.018802434211165873,11.84,69.3,38.5006,NA,64,44.2,3.2,12.2,46.6,45.3,43.9,59.6,19000,AT,Austria,FALSE
AT21,2015,30200,24400,16400,62000,7500,10900,18000,36900,257700,69900,3600,41400,3500,24564,27563,46.1,0.02534011570872792,0.01635426586209702,0.21553884951644472,0.09159508644657444,0.24615045962875587,0.07008895886071408,0.04001665286903093,0.2003230082355137,0.07625913395510425,0.018390892603350674,12.59,72.7,40.5151,0.2621,64.1,43.9,3.2,12.2,47,45.7,44.3,60,19100,AT,Austria,FALSE
AT21,2016,30400,24800,16100,62500,7300,10800,17900,37200,258900,70600,3700,41700,3500,25967,28333,46.2,0.025308399788317306,0.015795452471760434,0.21567820580667532,0.09201399660577748,0.2533175787879341,0.07204921622657348,0.03693498056533879,0.19741601124108105,0.0738106534790781,0.017557345936969657,11.63,NA,NA,NA,64.6,45.5,3.9,12,47.4,46,44.4,60,19500,AT,Austria,FALSE
AT21,2017,31500,26500,15700,63300,7000,11000,18100,37300,261300,70500,3800,41900,3500,26580,29388,46.6,0.024609811452513966,0.015374039804469273,0.2113530027932961,0.09027409217877096,0.25454739874301674,0.07371726606145251,0.037844361033519555,0.19581005586592176,0.07625174581005587,0.02016105097765363,10.85,NA,NA,0.431,64.7,45.3,4.2,13.2,47.8,46.3,44.7,58.6,19900,AT,Austria,FALSE
AT21,2018,33000,28000,14700,64800,7000,11000,18500,37200,264500,71200,3900,41900,3600,27683,30963,47.2,0.023895053678780278,0.014733574457266115,0.20803664427658722,0.0899010899785941,0.26697094210565164,0.07275668626823807,0.03680707624929262,0.1935712586833321,0.07602498175167516,0.017251433211131068,11.95,NA,NA,NA,65.4,47.7,4.3,13.3,48.2,46.7,45.1,58.3,20400,AT,Austria,FALSE
AT21,2019,33800,28300,14100,65200,6900,10900,18800,37500,265400,71400,4100,42200,3500,27884,31278,47.3,0.023861692301513995,0.015838319746194932,0.2067832617163969,0.08914220312437252,0.2662286655154411,0.07080318059515682,0.03751174651620417,0.19370627685635114,0.08044174932733625,0.015786113007509737,10.19,NA,NA,0.4827,65.5,47,4.7,12.6,48.5,47.1,45.4,58.1,20800,AT,Austria,FALSE
AT21,2020,32200,NA,NA,NA,NA,NA,NA,NA,260100,NA,NA,NA,NA,28409,30537,NA,0.020790747049819782,0.015996807057390674,0.1936330420184664,0.0956586678516763,0.26758546059020066,0.07443712042660347,0.039103671884000726,0.2012817031221712,0.07793783636992051,0.0135193963034283,NA,NA,NA,NA,63.8,49.1,4.5,10.1,48.9,47.4,45.7,57.8,NA,AT,Austria,FALSE
AT21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.7,50,5.3,12.8,49.2,47.6,45.8,56,NA,AT,Austria,FALSE
AT22,2000,21000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16591,18107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.56,NA,NA,NA,60.2,24.9,4,6.6,40.1,38.3,36.8,64.5,14100,AT,Austria,FALSE
AT22,2001,21200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16574,18163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.35,99.7,117.937,NA,61.4,25.4,3.6,6,40.5,38.8,37.3,65.2,14000,AT,Austria,FALSE
AT22,2002,21900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17154,18712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4,126.2,149.981,0.2299,62.6,27.7,4.2,5.6,40.9,39.2,37.7,63.6,14400,AT,Austria,FALSE
AT22,2003,22800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17956,19439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.69,135,160.537,NA,62.8,27.9,5.3,7.3,41.2,39.6,38.2,64.8,15200,AT,Austria,FALSE
AT22,2004,24200,41900,49600,116200,14000,21000,35800,106900,546300,136200,9000,115500,7000,18631,20358,45.7,0.026452753194581506,0.014202124115084263,0.18487987992752497,0.08528477548287604,0.2892813738525051,0.0763948429760458,0.042425502073661796,0.19134868932516352,0.0655537327498945,0.024139834932078455,18.21,169.2,201.692,0.2829,60.4,34.4,3.5,11.5,41.5,40,38.6,65.1,15700,AT,Austria,FALSE
AT22,2005,25200,44200,49400,120500,14600,21300,35700,107200,554600,136700,9100,115600,7500,20004,21672,46.3,0.026112910802418298,0.015979123580836644,0.18445005704106346,0.08985584167597016,0.28450923333150313,0.07885728752966441,0.04160764289243946,0.18777033498660906,0.06772055369485776,0.02317300829078131,20.15,166.4,199.093,NA,63,32.9,3.7,12.3,41.9,40.4,39,65.2,16900,AT,Austria,FALSE
AT22,2006,26200,47100,47700,121400,14800,21200,36000,107400,558900,138400,9400,115700,7200,21143,23048,46.5,0.02449280395761154,0.015726536271046695,0.1852385833241565,0.09127326325062896,0.2900046025305447,0.07269033440349226,0.043207031988999105,0.18520582911905303,0.06855342182615988,0.023606181509121762,20.22,201.7,242.183,0.3366,63.7,33.6,3.5,12.8,42.3,40.8,39.4,65.9,17700,AT,Austria,FALSE
AT22,2007,27600,49800,47000,123100,15200,21800,37400,109300,569200,140200,9300,117800,7600,22180,24271,47.3,0.024516570175812016,0.01590502745732408,0.17912391979907197,0.08969977863862756,0.3002665914605594,0.07183336171299647,0.0447732642288536,0.1801046145332255,0.06803350219232898,0.025742305563832956,17.66,182.1,218.997,0.3585,64.7,32.9,3.9,12.6,42.7,41.2,39.9,65.7,18600,AT,Austria,FALSE
AT22,2008,28400,53300,46500,127400,15400,22600,38500,109700,581000,142200,9500,118300,7200,23027,25380,48.2,0.024889155700945517,0.015659889244732512,0.1844650093228768,0.09130950170304666,0.2872667055013876,0.07314884297121227,0.044329833968849125,0.18535812311284877,0.06921898966979464,0.024382947657070757,17.01,170.3,204.956,NA,65.4,31.4,3.7,11.9,43.1,41.6,40.3,66.4,19100,AT,Austria,FALSE
AT22,2009,27200,51300,46100,131900,15300,23500,38300,104400,575900,140100,9300,113000,7200,23124,24798,47.8,0.025976449425192293,0.015928945083119674,0.19172938549334217,0.09557367049871807,0.2695367422049459,0.072507443553056,0.03893391779009181,0.19969398726325366,0.06916844140269622,0.02095256802580432,18.16,231,278.322,0.4191,65.2,32.7,3.2,13.7,43.4,42,40.7,66.7,18700,AT,Austria,FALSE
AT22,2010,28000,55900,44800,135500,14800,23600,39300,102000,581600,140500,9400,110600,7100,23539,25185,48.2,0.02559826727006991,0.015771162926421868,0.19191141141518855,0.09367080646905965,0.2678385904714947,0.07150756056882243,0.03611212432991298,0.20000603738651598,0.07401659778176356,0.023566938265207296,17.01,252.1,303.811,NA,65.3,33,3.2,13.2,43.8,42.5,41.1,68,18900,AT,Austria,FALSE
AT22,2011,29300,60100,43900,137300,14500,24100,39900,103700,592500,143000,9700,112500,7400,24223,26322,49.1,0.025501128588142144,0.016517330623146104,0.18751935144589277,0.0919687067916189,0.2763611009347783,0.06982238031647739,0.03528072891431003,0.19203961285290538,0.07874898072536901,0.026240206100284807,18.23,220.7,266.297,0.4876,65.5,35.4,2.5,14,44.2,42.9,41.5,68.2,19200,AT,Austria,FALSE
AT22,2012,30700,60800,41100,138500,14600,24300,40000,105500,594300,143100,10100,114300,7500,24252,27203,49.1,0.025024726004612547,0.017424074979515928,0.18809668928286774,0.09118102114492006,0.2813361642655093,0.06821430245875837,0.0346559234130147,0.18889238662317567,0.07951927735321236,0.025628420058538676,16.1,203.3,245.697,NA,65.2,36.8,2.6,14.9,44.6,43.3,41.9,67.4,19200,AT,Austria,FALSE
AT22,2013,30800,63400,40300,138100,14200,24600,39300,103800,593800,143200,10200,112700,7700,24449,27626,48.9,0.02564934432087669,0.019345728610566666,0.18864781747106024,0.09645684212806047,0.267008132370299,0.06925877397208356,0.03583852209600745,0.18897397858078768,0.08558848690266062,0.02323107410094535,16,238.3,288.616,0.5372,65.7,36.2,3,13.2,44.9,43.6,42.2,66.6,19000,AT,Austria,FALSE
AT22,2014,31500,63300,41500,138800,14000,25000,40500,104000,597700,143300,10700,113000,7600,24924,28209,49.1,0.025796470751003057,0.020731717542690164,0.18655862586522778,0.09675647008020258,0.2693808930869819,0.07143228478834149,0.03403662570591269,0.18892047241123422,0.0842913202611091,0.022069964489499876,14.23,211.5,257.082,NA,65.5,41.5,3.2,13,45.3,43.9,42.5,59.6,19300,AT,Austria,FALSE
AT22,2015,32100,64100,39000,142000,13800,25100,39800,104700,600200,144300,11000,113700,7400,24891,28464,48.9,0.02587634209248633,0.020054820675343196,0.18400735858990408,0.09642743737926032,0.2672282576407853,0.06934569598289006,0.03562176192339446,0.19252156669131823,0.0870669504667747,0.021850013418364105,15.05,214.4,261.931,0.5913,65.7,43.1,3.8,13.6,45.6,44.2,42.7,60.3,19400,AT,Austria,FALSE
AT22,2016,32900,66300,37600,145100,13600,24900,40200,105200,606900,145400,12000,114400,7400,26261,29301,49.2,0.023904511252309565,0.020236369270082207,0.18281646283849695,0.09611036941544605,0.27560412068259804,0.06878387838401304,0.03451511592767001,0.19113758688359034,0.08724776503081332,0.019620868128210914,13.69,NA,NA,NA,66.5,43.7,4.1,14.2,45.8,44.3,42.7,58.6,19800,AT,Austria,FALSE
AT22,2017,34000,69100,36900,147500,13300,25400,41500,108600,618300,146700,12300,118100,7600,26866,30496,49.9,0.024313728359918258,0.020348034166768808,0.17961427920667822,0.09595637132669732,0.27398909283167433,0.06970708709818464,0.0347472526266298,0.18771050084794907,0.09135329748835098,0.022307189913156104,12.95,NA,NA,0.6494,66.8,44.4,3.9,15.1,46,44.5,42.9,57.9,20200,AT,Austria,FALSE
AT22,2018,34800,70700,35100,150500,13400,25700,42600,115000,631300,148300,12700,124700,7600,28082,32261,50.8,0.024523411943805015,0.02138057336304272,0.17792620764612824,0.09706136954647536,0.2748960961656983,0.07100086564580162,0.034273077010870616,0.18914448559042138,0.08786217092729454,0.021999870065336068,14.07,NA,NA,NA,67.3,45.3,3.8,14.2,46.3,44.7,43.1,58,20700,AT,Austria,FALSE
AT22,2019,36100,72500,33300,150800,13300,26200,43900,116800,637900,149600,14000,126600,7600,28352,32683,51.2,0.025095745492459885,0.02206037179258958,0.1768566318270054,0.0982052912205749,0.2761403419542422,0.07113004263832023,0.03494918156464834,0.18737125855097525,0.08881350185218151,0.019399164187201723,12.13,NA,NA,0.7439,67.8,46,3.5,14,46.5,44.9,43.3,57.3,21200,AT,Austria,FALSE
AT22,2020,34100,NA,NA,NA,NA,NA,NA,NA,628100,NA,NA,NA,NA,28902,32001,NA,0.022963885953428704,0.022184017426994666,0.16678128105234935,0.10479470180105817,0.26701121082913165,0.07577430429593644,0.0367973516015345,0.19726993440341808,0.08554702081460334,0.020899249748952433,NA,NA,NA,NA,67.3,46.9,3.8,11.3,46.8,45.1,43.5,54.8,NA,AT,Austria,FALSE
AT22,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.7,46.7,3.6,13.8,46.9,45.3,43.7,56.7,NA,AT,Austria,FALSE
AT31,2000,23500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17099,19242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.58,NA,NA,NA,65.1,25.6,3.8,8.9,38.2,36.9,35.7,59.1,14500,AT,Austria,FALSE
