DATAFLOW,LAST UPDATE,freq,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB1,2006,19.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB1,2007,17.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB1,2008,21.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB1,2009,20.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB1,2010,22.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB1,2011,26.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB1,2012,28.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB1,2013,34.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB1,2014,28.0,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB1,2015,28.1,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB1,2016,28.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB1,2017,34.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB1,2018,32.1,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB1,2019,31.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB1,2020,27.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB2,2006,23.0,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB2,2007,22.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB2,2008,20.0,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB2,2009,20.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB2,2010,22.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB2,2011,30.0,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB2,2012,27.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB2,2013,26.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB2,2014,28.9,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB2,2015,31.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB2,2016,27.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB2,2017,32.1,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB2,2018,28.0,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB2,2019,27.1,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRB2,2020,26.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC1,2006,23.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC1,2007,26.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC1,2008,30.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC1,2009,27.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC1,2010,28.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC1,2011,26.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC1,2012,28.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC1,2013,28.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC1,2014,29.4,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC1,2015,28.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC1,2016,27.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC1,2017,29.1,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC1,2018,33.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC1,2019,28.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC1,2020,31.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC2,2006,16.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC2,2007,15.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC2,2008,19.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC2,2009,20.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC2,2010,20.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC2,2011,19.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC2,2012,17.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC2,2013,25.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC2,2014,30.0,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC2,2015,30.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC2,2016,32.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC2,2017,35.1,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC2,2018,33.0,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC2,2019,30.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC2,2020,23.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC3,2006,11.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC3,2007,11.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC3,2008,14.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC3,2009,15.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC3,2010,22.0,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC3,2011,19.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC3,2012,17.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC3,2013,20.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC3,2014,20.5,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC3,2015,20.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC3,2016,17.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC3,2017,18.1,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC3,2018,20.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC3,2019,19.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,TRC3,2020,14.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,1999,44.4,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2000,50.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2001,55.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2002,51.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2003,45.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2004,50.4,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2005,52.5,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2006,52.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2007,48.4,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2008,50.2,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2009,42.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2010,44.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2011,44.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2012,35.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2013,37.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2014,45.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2015,40.1,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2016,47.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2017,52.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2018,49.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC1,2019,46.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,1999,45.2,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2000,44.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2001,52.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2002,53.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2003,49.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2004,54.7,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2005,55.2,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2006,55.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2007,52.1,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2008,46.9,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2009,47.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2010,44.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2011,47.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2012,50.1,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2013,44.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2014,47.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2015,46.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2016,52.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2017,53.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2018,43.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKC2,2019,49.0,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,1999,57.6,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2000,61.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2001,60.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2002,70.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2003,61.0,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2004,57.0,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2005,64.0,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2006,58.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2007,64.5,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2008,68.5,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2009,54.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2010,48.0,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2011,50.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2012,55.1,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2013,58.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2014,58.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2015,60.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2016,52.0,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2017,65.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2018,66.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD1,2019,67.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,1999,51.0,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2000,57.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2001,52.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2002,54.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2003,50.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2004,51.0,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2005,54.5,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2006,55.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2007,51.5,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2008,49.4,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2009,46.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2010,44.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2011,43.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2012,44.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2013,43.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2014,47.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2015,48.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2016,49.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2017,52.1,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2018,47.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD3,2019,45.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,1999,55.7,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2000,57.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2001,57.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2002,52.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2003,55.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2004,56.2,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2005,56.9,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2006,52.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2007,54.1,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2008,53.6,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2009,47.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2010,51.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2011,46.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2012,47.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2013,46.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2014,50.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2015,54.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2016,52.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2017,52.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2018,51.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD4,2019,48.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD6,2005,57.9,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD6,2006,60.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD6,2007,54.2,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD6,2008,51.3,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD6,2009,53.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD6,2010,53.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD6,2011,51.0,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD6,2012,45.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD6,2013,52.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD6,2014,52.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD6,2015,56.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD6,2016,54.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD6,2017,56.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD6,2018,54.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD6,2019,49.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD7,2005,52.1,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD7,2006,47.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD7,2007,44.4,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD7,2008,39.6,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD7,2009,37.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD7,2010,43.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD7,2011,40.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD7,2012,43.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD7,2013,47.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD7,2014,43.0,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD7,2015,46.0,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD7,2016,44.1,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD7,2017,45.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD7,2018,50.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKD7,2019,46.5,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,1999,49.4,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2000,52.8,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2001,48.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2002,50.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2003,57.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2004,57.3,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2005,48.7,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2006,55.1,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2007,54.8,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2008,58.6,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2009,48.6,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2010,46.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2011,41.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2012,46.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2013,47.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2014,53.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2015,49.3,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2016,52.2,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2017,56.7,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2018,58.4,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE1,2019,56.9,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE2,1999,67.1,b
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE2,2000,60.1,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE2,2001,56.0,
ESTAT:YTH_EMPL_030(1.0),16/02/23 08:52:00,A,T,Y15-24,PC,UKE2,2002,55.1,
